"trx_id","sk_actor","actor_name","sk_customer","customer_name","customer_address","customer_city","customer_country","sk_film","film_title","release_year","film_rating","film_language","film_genre","film_description","sk_rental","staff_fullname","sk_waktu","tahun","kuartal","nama_bulan","tanggal","nama_hari","rental_date","return_date","replacement_cost","rental_duration","rental_rate","amount"
914,174,Michael Bening,36,Kathleen Adams,"334 Munger (Monghyr) Lane",Arak,Iran,982,Women Dorado,2006,Mature,English             ,Action,A Insightful Documentary of a Waitress And a Butler who must Vanquish a Composer in Australia,10958,Mike Hillyer,100650002,2012.0,Q1,januari,2012-01-02 00:00:00.000,Senin,2005-08-02 00:00:00.000,2005-08-02 00:00:00.000,23.99,4,0.99,0.99
915,189,Cuba Birch,36,Kathleen Adams,"334 Munger (Monghyr) Lane",Arak,Iran,512,Victory Academy,2006,Teens,English             ,Classics,A Insightful Epistle of a Mad Scientist And a Explorer who must Challenge a Cat in The Sahara Desert,10959,Jon Stephens,100650002,2012.0,Q1,januari,2012-01-02 00:00:00.000,Senin,2005-08-02 00:00:00.000,2005-08-09 00:00:00.000,25.99,5,4.99,6.99
916,198,Mary Keitel,36,Kathleen Adams,"334 Munger (Monghyr) Lane",Arak,Iran,568,Youth Kick,2006,Adults Only,English             ,Comedy,A Touching Drama of a Teacher And a Cat who must Challenge a Technical Writer in A U-Boat,11612,Jon Stephens,100650017,2012.0,Q1,januari,2012-01-17 00:00:00.000,Selasa,2005-08-17 00:00:00.000,2005-08-20 00:00:00.000,11.99,4,4.99,4.99
917,163,Christopher West,36,Kathleen Adams,"334 Munger (Monghyr) Lane",Arak,Iran,239,Young Language,2006,Kids,English             ,Animation,A Unbelieveable Yarn of a Boat And a Database Administrator who must Meet a Boy in The First Manned Space Station,11810,Jon Stephens,100650017,2012.0,Q1,januari,2012-01-17 00:00:00.000,Selasa,2005-08-17 00:00:00.000,2005-08-21 00:00:00.000,16.99,5,4.99,4.99
918,200,Thora Temple,36,Kathleen Adams,"334 Munger (Monghyr) Lane",Arak,Iran,993,Wrong Behavior,2006,Teens,English             ,Children,A Emotional Saga of a Crocodile And a Sumo Wrestler who must Discover a Mad Cow in New Orleans,13558,Mike Hillyer,100650020,2012.0,Q1,januari,2012-01-20 00:00:00.000,Jumat,2005-08-20 00:00:00.000,2005-08-25 00:00:00.000,10.99,6,2.99,2.99
919,200,Thora Temple,36,Kathleen Adams,"334 Munger (Monghyr) Lane",Arak,Iran,149,Wrong Behavior,2006,Teens,English             ,Children,A Emotional Saga of a Crocodile And a Sumo Wrestler who must Discover a Mad Cow in New Orleans,13560,Jon Stephens,100650020,2012.0,Q1,januari,2012-01-20 00:00:00.000,Jumat,2005-08-20 00:00:00.000,2005-08-28 00:00:00.000,21.99,7,0.99,1.99
920,198,Mary Keitel,36,Kathleen Adams,"334 Munger (Monghyr) Lane",Arak,Iran,745,Youth Kick,2006,Adults Only,English             ,Sports,A Touching Drama of a Teacher And a Cat who must Challenge a Technical Writer in A U-Boat,13670,Mike Hillyer,100650020,2012.0,Q1,januari,2012-01-20 00:00:00.000,Jumat,2005-08-20 00:00:00.000,2005-08-22 00:00:00.000,23.99,5,4.99,4.99
921,198,Mary Keitel,36,Kathleen Adams,"334 Munger (Monghyr) Lane",Arak,Iran,843,Youth Kick,2006,Adults Only,English             ,Classics,A Touching Drama of a Teacher And a Cat who must Challenge a Technical Writer in A U-Boat,14642,Jon Stephens,100650021,2012.0,Q1,januari,2012-01-21 00:00:00.000,Sabtu,2005-08-21 00:00:00.000,2005-08-30 00:00:00.000,15.99,4,4.99,9.99
922,182,Debbie Akroyd,36,Kathleen Adams,"334 Munger (Monghyr) Lane",Arak,Iran,413,World Leathernecks,2006,Teens,English             ,Comedy,A Unbelieveable Tale of a Pioneer And a Astronaut who must Overcome a Robot in An Abandoned Amusement Park,15651,Mike Hillyer,100650023,2012.0,Q1,januari,2012-01-23 00:00:00.000,Senin,2005-08-23 00:00:00.000,2005-09-01 00:00:00.000,16.99,7,2.99,4.99
923,72,Sean Williams,36,Kathleen Adams,"334 Munger (Monghyr) Lane",Arak,Iran,743,West Lion,2006,Kids,English             ,Animation,A Intrepid Drama of a Butler And a Lumberjack who must Challenge a Database Administrator in A Manhattan Penthouse,4132,Mike Hillyer,100600007,2011.0,Q1,januari,2011-01-07 00:00:00.000,Jumat,2005-07-07 00:00:00.000,2005-07-11 00:00:00.000,27.99,7,0.99,0.99
924,166,Nick Degeneres,36,Kathleen Adams,"334 Munger (Monghyr) Lane",Arak,Iran,68,Zorro Ark,2006,Adults Only,English             ,Children,A Intrepid Panorama of a Mad Scientist And a Boy who must Redeem a Boy in A Monastery,4557,Mike Hillyer,100600008,2011.0,Q1,januari,2011-01-08 00:00:00.000,Sabtu,2005-07-08 00:00:00.000,2005-07-10 00:00:00.000,26.99,5,4.99,4.99
925,194,Meryl Allen,36,Kathleen Adams,"334 Munger (Monghyr) Lane",Arak,Iran,86,Victory Academy,2006,Teens,English             ,Music,A Insightful Epistle of a Mad Scientist And a Explorer who must Challenge a Cat in The Sahara Desert,4759,Mike Hillyer,100600008,2011.0,Q1,januari,2011-01-08 00:00:00.000,Sabtu,2005-07-08 00:00:00.000,2005-07-12 00:00:00.000,11.99,6,4.99,4.99
926,181,Matthew Carrey,36,Kathleen Adams,"334 Munger (Monghyr) Lane",Arak,Iran,870,Worst Banger,2006,Kids,English             ,Horror,A Thrilling Drama of a Madman And a Dentist who must Conquer a Boy in The Outback,5400,Mike Hillyer,100600009,2011.0,Q1,januari,2011-01-09 00:00:00.000,Minggu,2005-07-09 00:00:00.000,2005-07-12 00:00:00.000,12.99,4,0.99,0.99
927,104,Penelope Cronyn,36,Kathleen Adams,"334 Munger (Monghyr) Lane",Arak,Iran,19,Zoolander Fiction,2006,Mature,English             ,Action,A Fateful Reflection of a Waitress And a Boat who must Discover a Sumo Wrestler in Ancient China,6027,Jon Stephens,100600011,2011.0,Q1,januari,2011-01-11 00:00:00.000,Selasa,2005-07-11 00:00:00.000,2005-07-16 00:00:00.000,20.99,6,0.99,0.99
928,93,Ellen Presley,36,Kathleen Adams,"334 Munger (Monghyr) Lane",Arak,Iran,621,Women Dorado,2006,Mature,English             ,Family,A Insightful Documentary of a Waitress And a Butler who must Vanquish a Composer in Australia,7201,Mike Hillyer,100600027,2011.0,Q1,januari,2011-01-27 00:00:00.000,Kamis,2005-07-27 00:00:00.000,2005-08-05 00:00:00.000,23.99,5,2.99,6.99
929,195,Jayne Silverstone,36,Kathleen Adams,"334 Munger (Monghyr) Lane",Arak,Iran,677,Wasteland Divine,2006,Kids,English             ,New,A Fanciful Story of a Database Administrator And a Womanizer who must Fight a Database Administrator in Ancient China,7643,Mike Hillyer,100600028,2011.0,Q1,januari,2011-01-28 00:00:00.000,Jumat,2005-07-28 00:00:00.000,2005-08-01 00:00:00.000,25.99,6,0.99,0.99
930,200,Thora Temple,36,Kathleen Adams,"334 Munger (Monghyr) Lane",Arak,Iran,462,Wrong Behavior,2006,Teens,English             ,Music,A Emotional Saga of a Crocodile And a Sumo Wrestler who must Discover a Mad Cow in New Orleans,7915,Mike Hillyer,100600028,2011.0,Q1,januari,2011-01-28 00:00:00.000,Jumat,2005-07-28 00:00:00.000,2005-08-06 00:00:00.000,17.99,5,2.99,6.99
931,136,Ed Mansfield,36,Kathleen Adams,"334 Munger (Monghyr) Lane",Arak,Iran,808,Wrong Behavior,2006,Teens,English             ,Classics,A Emotional Saga of a Crocodile And a Sumo Wrestler who must Discover a Mad Cow in New Orleans,8095,Jon Stephens,100600028,2011.0,Q1,januari,2011-01-28 00:00:00.000,Jumat,2005-07-28 00:00:00.000,2005-07-30 00:00:00.000,10.99,5,0.99,0.99
932,200,Thora Temple,36,Kathleen Adams,"334 Munger (Monghyr) Lane",Arak,Iran,462,Wrong Behavior,2006,Teens,English             ,Music,A Emotional Saga of a Crocodile And a Sumo Wrestler who must Discover a Mad Cow in New Orleans,8387,Jon Stephens,100600029,2011.0,Q1,januari,2011-01-29 00:00:00.000,Sabtu,2005-07-29 00:00:00.000,2005-08-03 00:00:00.000,17.99,5,2.99,2.99
933,122,Salma Nolte,36,Kathleen Adams,"334 Munger (Monghyr) Lane",Arak,Iran,961,Zhivago Core,2006,Adults Only,English             ,Foreign,A Fateful Yarn of a Composer And a Man who must Face a Boy in The Canadian Rockies,8948,Mike Hillyer,100600030,2011.0,Q1,januari,2011-01-30 00:00:00.000,Minggu,2005-07-30 00:00:00.000,2005-08-02 00:00:00.000,22.99,7,4.99,4.99
934,188,Rock Dukakis,36,Kathleen Adams,"334 Munger (Monghyr) Lane",Arak,Iran,773,Working Microcosmos,2006,Mature,English             ,Sports,A Stunning Epistle of a Dentist And a Dog who must Kill a Madman in Ancient China,9365,Mike Hillyer,100600030,2011.0,Q1,januari,2011-01-30 00:00:00.000,Minggu,2005-07-30 00:00:00.000,2005-08-01 00:00:00.000,28.99,6,2.99,2.99
935,177,Gene Mckellen,36,Kathleen Adams,"334 Munger (Monghyr) Lane",Arak,Iran,910,Wanda Chamber,2006,Teens,English             ,Drama,A Insightful Drama of a A Shark And a Pioneer who must Find a Womanizer in The Outback,9800,Jon Stephens,100600031,2011.0,Q1,januari,2011-01-31 00:00:00.000,Senin,2005-07-31 00:00:00.000,2005-08-03 00:00:00.000,19.99,3,0.99,0.99
936,101,Susan Davis,37,Pamela Baker,"1440 Fukuyama Loop",Nanyang,China,60,Worker Tarzan,2006,Mature,English             ,Classics,A Action-Packed Yarn of a Secret Agent And a Technical Writer who must Battle a Sumo Wrestler in The First Manned Space Station,1581,Mike Hillyer,100550016,2010.0,Q1,januari,2010-01-16 00:00:00.000,Sabtu,2005-06-16 00:00:00.000,2005-06-18 00:00:00.000,22.99,3,4.99,4.99
937,197,Reese West,37,Pamela Baker,"1440 Fukuyama Loop",Nanyang,China,164,Yentl Idaho,2006,Mature,English             ,Documentary,A Amazing Display of a Robot And a Astronaut who must Fight a Womanizer in Berlin,1810,Jon Stephens,100550016,2010.0,Q1,januari,2010-01-16 00:00:00.000,Sabtu,2005-06-16 00:00:00.000,2005-06-21 00:00:00.000,20.99,4,0.99,1.99
938,164,Humphrey Willis,37,Pamela Baker,"1440 Fukuyama Loop",Nanyang,China,23,Wonderful Drop,2006,Adults Only,English             ,Animation,A Boring Panorama of a Woman And a Madman who must Overcome a Butler in A U-Boat,1852,Mike Hillyer,100550017,2010.0,Q1,januari,2010-01-17 00:00:00.000,Minggu,2005-06-17 00:00:00.000,2005-06-23 00:00:00.000,9.99,3,0.99,3.99
939,176,Jon Chase,37,Pamela Baker,"1440 Fukuyama Loop",Nanyang,China,150,Virtual Spoilers,2006,Adults Only,English             ,Documentary,A Fateful Tale of a Database Administrator And a Squirrel who must Discover a Student in Soviet Georgia,10533,Jon Stephens,100650001,2012.0,Q1,januari,2012-01-01 00:00:00.000,Minggu,2005-08-01 00:00:00.000,2005-08-02 00:00:00.000,9.99,7,2.99,2.99
940,126,Frances Tomei,37,Pamela Baker,"1440 Fukuyama Loop",Nanyang,China,317,Suicides Silence,2006,Kids,English             ,Comedy,A Emotional Character Study of a Car And a Girl who must Face a Composer in A U-Boat,11171,Jon Stephens,100650002,2012.0,Q1,januari,2012-01-02 00:00:00.000,Senin,2005-08-02 00:00:00.000,2005-08-09 00:00:00.000,25.99,4,0.99,3.99
941,194,Meryl Allen,37,Pamela Baker,"1440 Fukuyama Loop",Nanyang,China,215,Victory Academy,2006,Teens,English             ,Games,A Insightful Epistle of a Mad Scientist And a Explorer who must Challenge a Cat in The Sahara Desert,13042,Jon Stephens,100650019,2012.0,Q1,januari,2012-01-19 00:00:00.000,Kamis,2005-08-19 00:00:00.000,2005-08-26 00:00:00.000,27.99,4,4.99,7.99
942,177,Gene Mckellen,37,Pamela Baker,"1440 Fukuyama Loop",Nanyang,China,764,Wanda Chamber,2006,Teens,English             ,Sports,A Insightful Drama of a A Shark And a Pioneer who must Find a Womanizer in The Outback,13143,Mike Hillyer,100650019,2012.0,Q1,januari,2012-01-19 00:00:00.000,Kamis,2005-08-19 00:00:00.000,2005-08-22 00:00:00.000,28.99,3,4.99,4.99
943,190,Audrey Bailey,37,Pamela Baker,"1440 Fukuyama Loop",Nanyang,China,562,Warlock Werewolf,2006,Kids,English             ,Music,A Astounding Yarn of a Pioneer And a Crocodile who must Defeat a A Shark in The Outback,13440,Jon Stephens,100650020,2012.0,Q1,januari,2012-01-20 00:00:00.000,Jumat,2005-08-20 00:00:00.000,2005-08-21 00:00:00.000,12.99,6,0.99,0.99
944,111,Cameron Zellweger,37,Pamela Baker,"1440 Fukuyama Loop",Nanyang,China,643,Wife Turn,2006,Adults Only,English             ,Drama,A Awe-Inspiring Epistle of a Teacher And a Feminist who must Confront a Pioneer in Ancient Japan,13489,Mike Hillyer,100650020,2012.0,Q1,januari,2012-01-20 00:00:00.000,Jumat,2005-08-20 00:00:00.000,2005-08-24 00:00:00.000,22.99,3,2.99,3.99
945,155,Ian Tandy,37,Pamela Baker,"1440 Fukuyama Loop",Nanyang,China,987,Zorro Ark,2006,Adults Only,English             ,Music,A Intrepid Panorama of a Mad Scientist And a Boy who must Redeem a Boy in A Monastery,14020,Mike Hillyer,100650020,2012.0,Q1,januari,2012-01-20 00:00:00.000,Jumat,2005-08-20 00:00:00.000,2005-08-29 00:00:00.000,13.99,3,2.99,8.99
946,139,Ewan Gooding,37,Pamela Baker,"1440 Fukuyama Loop",Nanyang,China,200,Titanic Boondock,2006,Mature,English             ,Games,A Brilliant Reflection of a Feminist And a Dog who must Fight a Boy in A Baloon Factory,14079,Mike Hillyer,100650020,2012.0,Q1,januari,2012-01-20 00:00:00.000,Jumat,2005-08-20 00:00:00.000,2005-08-24 00:00:00.000,27.99,7,0.99,0.99
947,171,Olympia Pfeiffer,37,Pamela Baker,"1440 Fukuyama Loop",Nanyang,China,447,Wait Cider,2006,Teens,English             ,Games,A Intrepid Epistle of a Woman And a Forensic Psychologist who must Succumb a Astronaut in A Manhattan Penthouse,14527,Jon Stephens,100650021,2012.0,Q1,januari,2012-01-21 00:00:00.000,Sabtu,2005-08-21 00:00:00.000,2005-08-25 00:00:00.000,28.99,5,2.99,2.99
948,187,Renee Ball,37,Pamela Baker,"1440 Fukuyama Loop",Nanyang,China,923,Wind Phantom,2006,Mature,English             ,Drama,A Touching Saga of a Madman And a Forensic Psychologist who must Build a Sumo Wrestler in An Abandoned Mine Shaft,15023,Mike Hillyer,100650022,2012.0,Q1,januari,2012-01-22 00:00:00.000,Minggu,2005-08-22 00:00:00.000,2005-08-30 00:00:00.000,12.99,7,2.99,3.99
949,191,Gregory Gooding,37,Pamela Baker,"1440 Fukuyama Loop",Nanyang,China,39,Wrong Behavior,2006,Teens,English             ,Sci-Fi,A Emotional Saga of a Crocodile And a Sumo Wrestler who must Discover a Mad Cow in New Orleans,15898,Jon Stephens,100650023,2012.0,Q1,januari,2012-01-23 00:00:00.000,Senin,2005-08-23 00:00:00.000,2005-08-24 00:00:00.000,10.99,5,0.99,0.99
950,193,Burt Temple,37,Pamela Baker,"1440 Fukuyama Loop",Nanyang,China,119,Wars Pluto,2006,Kids,English             ,Comedy,A Taut Reflection of a Teacher And a Database Administrator who must Chase a Madman in The Sahara Desert,16029,Mike Hillyer,100650023,2012.0,Q1,januari,2012-01-23 00:00:00.000,Senin,2005-08-23 00:00:00.000,2005-08-28 00:00:00.000,22.99,6,0.99,0.99
951,170,Mena Hopper,37,Pamela Baker,"1440 Fukuyama Loop",Nanyang,China,184,Young Language,2006,Kids,English             ,Classics,A Unbelieveable Yarn of a Boat And a Database Administrator who must Meet a Boy in The First Manned Space Station,3469,Jon Stephens,100600005,2011.0,Q1,januari,2011-01-05 00:00:00.000,Rabu,2005-07-05 00:00:00.000,2005-07-13 00:00:00.000,24.99,3,2.99,7.99
952,142,Jada Ryder,37,Pamela Baker,"1440 Fukuyama Loop",Nanyang,China,999,Zoolander Fiction,2006,Mature,English             ,Children,A Fateful Reflection of a Waitress And a Boat who must Discover a Sumo Wrestler in Ancient China,3731,Mike Hillyer,100600006,2011.0,Q1,januari,2011-01-06 00:00:00.000,Kamis,2005-07-06 00:00:00.000,2005-07-14 00:00:00.000,28.99,5,2.99,5.99
953,200,Thora Temple,37,Pamela Baker,"1440 Fukuyama Loop",Nanyang,China,116,Wrong Behavior,2006,Teens,English             ,Classics,A Emotional Saga of a Crocodile And a Sumo Wrestler who must Discover a Mad Cow in New Orleans,5422,Jon Stephens,100600009,2011.0,Q1,januari,2011-01-09 00:00:00.000,Minggu,2005-07-09 00:00:00.000,2005-07-16 00:00:00.000,10.99,4,2.99,5.99
954,131,Jane Jackman,37,Pamela Baker,"1440 Fukuyama Loop",Nanyang,China,436,Uncut Suicides,2006,Teens,English             ,New,A Intrepid Yarn of a Explorer And a Pastry Chef who must Pursue a Mad Cow in A U-Boat,7935,Jon Stephens,100600028,2011.0,Q1,januari,2011-01-28 00:00:00.000,Jumat,2005-07-28 00:00:00.000,2005-07-30 00:00:00.000,14.99,4,0.99,0.99
955,178,Lisa Monroe,37,Pamela Baker,"1440 Fukuyama Loop",Nanyang,China,1000,Zorro Ark,2006,Adults Only,English             ,Comedy,A Intrepid Panorama of a Mad Scientist And a Boy who must Redeem a Boy in A Monastery,8415,Mike Hillyer,100600029,2011.0,Q1,januari,2011-01-29 00:00:00.000,Sabtu,2005-07-29 00:00:00.000,2005-08-06 00:00:00.000,18.99,3,4.99,9.99
956,198,Mary Keitel,37,Pamela Baker,"1440 Fukuyama Loop",Nanyang,China,806,Youth Kick,2006,Adults Only,English             ,New,A Touching Drama of a Teacher And a Cat who must Challenge a Technical Writer in A U-Boat,9562,Jon Stephens,100600031,2011.0,Q1,januari,2011-01-31 00:00:00.000,Senin,2005-07-31 00:00:00.000,2005-08-07 00:00:00.000,25.99,4,2.99,5.99
957,97,Meg Hawke,38,Martha Gonzalez,"269 Cam Ranh Parkway",Chisinau,Moldova,951,Voyage Legally,2006,Teens,English             ,Classics,A Epic Tale of a Squirrel And a Hunter who must Conquer a Boy in An Abandoned Mine Shaft,1248,Jon Stephens,100550015,2010.0,Q1,januari,2010-01-15 00:00:00.000,Jumat,2005-06-15 00:00:00.000,2005-06-23 00:00:00.000,28.99,6,0.99,2.99
958,182,Debbie Akroyd,38,Martha Gonzalez,"269 Cam Ranh Parkway",Chisinau,Moldova,301,World Leathernecks,2006,Teens,English             ,Horror,A Unbelieveable Tale of a Pioneer And a Astronaut who must Overcome a Robot in An Abandoned Amusement Park,2547,Mike Hillyer,100550019,2010.0,Q1,januari,2010-01-19 00:00:00.000,Selasa,2005-06-19 00:00:00.000,2005-06-24 00:00:00.000,24.99,4,0.99,1.99
959,189,Cuba Birch,38,Martha Gonzalez,"269 Cam Ranh Parkway",Chisinau,Moldova,509,Victory Academy,2006,Teens,English             ,Children,A Insightful Epistle of a Mad Scientist And a Explorer who must Challenge a Cat in The Sahara Desert,2602,Mike Hillyer,100550019,2010.0,Q1,januari,2010-01-19 00:00:00.000,Selasa,2005-06-19 00:00:00.000,2005-06-25 00:00:00.000,26.99,5,0.99,1.99
960,96,Gene Willis,38,Martha Gonzalez,"269 Cam Ranh Parkway",Chisinau,Moldova,134,Words Hunter,2006,Kids,English             ,Animation,A Action-Packed Reflection of a Composer And a Mad Scientist who must Face a Pioneer in A MySQL Convention,3000,Jon Stephens,100550020,2010.0,Q1,januari,2010-01-20 00:00:00.000,Rabu,2005-06-20 00:00:00.000,2005-06-22 00:00:00.000,21.99,4,4.99,4.99
961,142,Jada Ryder,38,Martha Gonzalez,"269 Cam Ranh Parkway",Chisinau,Moldova,735,Zoolander Fiction,2006,Mature,English             ,Children,A Fateful Reflection of a Waitress And a Boat who must Discover a Sumo Wrestler in Ancient China,3389,Mike Hillyer,100550021,2010.0,Q1,januari,2010-01-21 00:00:00.000,Kamis,2005-06-21 00:00:00.000,2005-06-29 00:00:00.000,26.99,7,2.99,3.99
962,151,Geoffrey Heston,38,Martha Gonzalez,"269 Cam Ranh Parkway",Chisinau,Moldova,895,Working Microcosmos,2006,Mature,English             ,Classics,A Stunning Epistle of a Dentist And a Dog who must Kill a Madman in Ancient China,10519,Jon Stephens,100650001,2012.0,Q1,januari,2012-01-01 00:00:00.000,Minggu,2005-08-01 00:00:00.000,2005-08-08 00:00:00.000,21.99,3,2.99,6.99
963,165,Al Garland,38,Martha Gonzalez,"269 Cam Ranh Parkway",Chisinau,Moldova,948,Wasteland Divine,2006,Kids,English             ,New,A Fanciful Story of a Database Administrator And a Womanizer who must Fight a Database Administrator in Ancient China,11044,Jon Stephens,100650002,2012.0,Q1,januari,2012-01-02 00:00:00.000,Senin,2005-08-02 00:00:00.000,2005-08-11 00:00:00.000,22.99,6,0.99,3.99
964,200,Thora Temple,38,Martha Gonzalez,"269 Cam Ranh Parkway",Chisinau,Moldova,80,Wrong Behavior,2006,Teens,English             ,Family,A Emotional Saga of a Crocodile And a Sumo Wrestler who must Discover a Mad Cow in New Orleans,11339,Mike Hillyer,100650002,2012.0,Q1,januari,2012-01-02 00:00:00.000,Senin,2005-08-02 00:00:00.000,2005-08-07 00:00:00.000,21.99,7,2.99,2.99
965,184,Humphrey Garland,38,Martha Gonzalez,"269 Cam Ranh Parkway",Chisinau,Moldova,500,Wonderland Christmas,2006,Kids,English             ,Foreign,A Awe-Inspiring Character Study of a Waitress And a Car who must Pursue a Mad Scientist in The First Manned Space Station,11814,Mike Hillyer,100650017,2012.0,Q1,januari,2012-01-17 00:00:00.000,Selasa,2005-08-17 00:00:00.000,2005-08-19 00:00:00.000,11.99,5,4.99,4.99
966,182,Debbie Akroyd,38,Martha Gonzalez,"269 Cam Ranh Parkway",Chisinau,Moldova,864,World Leathernecks,2006,Teens,English             ,Children,A Unbelieveable Tale of a Pioneer And a Astronaut who must Overcome a Robot in An Abandoned Amusement Park,12089,Jon Stephens,100650017,2012.0,Q1,januari,2012-01-17 00:00:00.000,Selasa,2005-08-17 00:00:00.000,2005-08-18 00:00:00.000,21.99,5,0.99,0.99
